observed_on,url,Prey Y/N,prey_desc,latitude,longitude,notes,observer
11/16/2019,https://www.inaturalist.org/observations/35759223,NA,,30.35076,-97.8017,,Eling
11/17/2019,https://www.inaturalist.org/observations/35781740,N,,32.99783,-97.1484,,Eling
11/17/2019,https://www.inaturalist.org/observations/35789501,N,,38.57801,-121.459,,Eling
11/17/2019,https://www.inaturalist.org/observations/35791266,N,,57.05006,-135.358,,Eling
11/17/2019,https://www.inaturalist.org/observations/35808392,N,,38.48215,-121.551,,Eling
11/17/2019,https://www.inaturalist.org/observations/36076642,N,,30.66217,-104.153,,Eling
11/18/2019,https://www.inaturalist.org/observations/35815939,N,,42.44351,-76.7582,,Eling
11/18/2019,https://www.inaturalist.org/observations/35831239,N,,37.50271,-122.497,,Eling
11/18/2019,https://www.inaturalist.org/observations/35831887,N,,38.57801,-121.459,,Eling
11/18/2019,https://www.inaturalist.org/observations/35873718,N,,33.88068,-117.106,,Eling
11/18/2019,https://www.inaturalist.org/observations/105322079,n,,-30.2018,-61.1504,,WJG
11/18/2019,https://www.inaturalist.org/observations/35833593,NA,,43.72583,-79.266,,Eling
11/19/2019,https://www.inaturalist.org/observations/35880998,N,,45.59697,-64.9512,,Eling
11/19/2019,https://www.inaturalist.org/observations/36631554,N,,37.26342,-97.4183,,Eling
11/20/2019,https://www.inaturalist.org/observations/35885762,N,,35.83968,-78.319,,Eling
11/20/2019,https://www.inaturalist.org/observations/35929577,N,,40.71677,-77.8941,,Eling
11/21/2019,https://www.inaturalist.org/observations/125810458,N,,40.90298,-111.926,,JW
11/22/2019,https://www.inaturalist.org/observations/35965557,N,,40.83168,-77.9792,,Eling
11/22/2019,https://www.inaturalist.org/observations/35993088,N,,25.63367,-80.4002,,Eling
11/22/2019,https://www.inaturalist.org/observations/36030221,N,,36.32539,-115.264,,Eling
11/22/2019,https://www.inaturalist.org/observations/36308292,N,,30.37801,-97.7706,,Eling
11/22/2019,https://www.inaturalist.org/observations/36662340,N,,14.54294,-90.7143,,Eling
11/23/2019,https://www.inaturalist.org/observations/35987067,N,,21.25851,-100.064,,Eling
11/23/2019,https://www.inaturalist.org/observations/35993097,N,,25.50768,-80.3553,,Eling
11/23/2019,https://www.inaturalist.org/observations/36003348,N,,32.83535,-117.063,,Eling
11/23/2019,https://www.inaturalist.org/observations/36160986,N,,33.41191,-99.3867,,Eling
11/24/2019,https://www.inaturalist.org/observations/36021506,N,,29.37887,-95.6108,,Eling
11/24/2019,https://www.inaturalist.org/observations/36030039,N,,42.0716,-73.1302,,Eling
11/24/2019,https://www.inaturalist.org/observations/36042617,N,,37.85174,-121.926,,Eling
11/24/2019,https://www.inaturalist.org/observations/36062969,N,,37.24795,-121.936,,Eling
11/24/2019,https://www.inaturalist.org/observations/36273279,N,,32.85711,-96.6858,,Eling
11/24/2019,https://www.inaturalist.org/observations/36399248,N,,43.85056,-122.79,,Eling
11/24/2019,https://www.inaturalist.org/observations/36399961,N,,28.56122,-106.294,,Eling
11/24/2019,https://www.inaturalist.org/observations/37278995,N,,31.11733,-108.335,,Eling
11/25/2019,https://www.inaturalist.org/observations/36064344,N,,36.90426,-76.1051,,Eling
11/25/2019,https://www.inaturalist.org/observations/36073200,N,,33.81418,-118.087,,Eling
11/25/2019,https://www.inaturalist.org/observations/36078691,N,,38.9129,-76.9433,,Eling
11/25/2019,https://www.inaturalist.org/observations/36083983,N,,38.55196,-121.629,dead,Eling
11/25/2019,https://www.inaturalist.org/observations/36267034,N,,32.68516,-79.8873,,Eling
11/25/2019,https://www.inaturalist.org/observations/52338861,N,,37.87005,-122.253,DEAD,JW
11/26/2019,https://www.inaturalist.org/observations/36112942,N,,36.70071,-121.668,,Eling
11/26/2019,https://www.inaturalist.org/observations/36163723,N,,29.61364,-95.4987,,Eling
11/26/2019,https://www.inaturalist.org/observations/36243327,N,,31.85781,-106.527,,Eling
11/26/2019,https://www.inaturalist.org/observations/36256785,N,,49.18908,-123.983,,Eling
11/26/2019,https://www.inaturalist.org/observations/36256803,N,,49.18908,-123.983,,Eling
11/26/2019,https://www.inaturalist.org/observations/36422331,N,,32.4586,-96.9535,,Eling
11/26/2019,https://www.inaturalist.org/observations/36520353,N,,37.40626,-121.957,,Eling
11/27/2019,https://www.inaturalist.org/observations/36132305,N,,32.76995,-116.991,,Eling
11/27/2019,https://www.inaturalist.org/observations/36137402,N,,45.53674,-93.8553,,Eling
11/27/2019,https://www.inaturalist.org/observations/36145844,N,,32.96585,-115.557,,Eling
11/27/2019,https://www.inaturalist.org/observations/36147375,N,,32.76384,-117.069,,Eling
11/27/2019,https://www.inaturalist.org/observations/49681912,N,,25.4012,-80.574,,JW
11/27/2019,https://www.inaturalist.org/observations/36162810,NA,,39.32786,-76.6376,COHA,Eling
11/27/2019,https://www.inaturalist.org/observations/36224829,NA,,31.95688,-81.0245,COHA,Eling
11/28/2019,https://www.inaturalist.org/observations/36164297,N,,40.73907,-111.814,,Eling
11/28/2019,https://www.inaturalist.org/observations/36167522,N,,36.94342,-122.2,,Eling
11/28/2019,https://www.inaturalist.org/observations/36168466,N,,38.27321,-77.5026,,Eling
11/28/2019,https://www.inaturalist.org/observations/36185676,N,,46.68167,-117.808,,Eling
11/28/2019,https://www.inaturalist.org/observations/36426110,N,,46.19288,-118.518,,Eling
11/29/2019,https://www.inaturalist.org/observations/36204163,N,,46.72149,-117.177,,Eling
11/29/2019,https://www.inaturalist.org/observations/36219227,N,,30.2774,-98.4121,,Eling
11/29/2019,https://www.inaturalist.org/observations/36328691,N,,43.71379,-79.3677,,Eling
11/29/2019,https://www.inaturalist.org/observations/36450939,N,,38.70631,-90.7468,,Eling
11/29/2019,https://www.inaturalist.org/observations/37011484,N,,28.94662,-81.3474,,Eling
11/29/2019,https://www.inaturalist.org/observations/38796230,N,,37.21786,-122.05,,Eling
11/29/2019,https://www.inaturalist.org/observations/38736183,NA,,38.74788,-90.7385,,Eling
11/30/2019,https://www.inaturalist.org/observations/36237705,N,,21.05835,-101.25,,Eling
11/30/2019,https://www.inaturalist.org/observations/36281796,N,,25.4596,-100.225,,Eling
11/30/2019,https://www.inaturalist.org/observations/39341139,N,,19.29068,-99.0939,,Eling
11/30/2019,https://www.inaturalist.org/observations/41702553,NA,,45.35769,-75.7235,,Eling
12/1/2019,https://www.inaturalist.org/observations/36255034,N,,47.57589,-52.699,,Eling
12/1/2019,https://www.inaturalist.org/observations/36278445,N,,48.13812,-122.8,,Eling
12/1/2019,https://www.inaturalist.org/observations/36279165,N,,27.7887,-98.0697,,Eling
12/1/2019,https://www.inaturalist.org/observations/36280762,NA,,37.54747,-122.375,COHA,Eling
12/2/2019,https://www.inaturalist.org/observations/36322042,N,,28.26935,-105.463,,Eling
12/2/2019,https://www.inaturalist.org/observations/36384467,N,,42.93183,-112.455,,Eling
12/2/2019,https://www.inaturalist.org/observations/36457730,N,,23.54974,-109.822,,Eling
12/2/2019,https://www.inaturalist.org/observations/36472930,N,,29.4643,-101.357,,Eling
12/3/2019,https://www.inaturalist.org/observations/46255368,N,,33.85598,-98.5464,,JW
12/4/2019,https://www.inaturalist.org/observations/36352050,N,,33.8463,-116.541,,Eling
12/4/2019,https://www.inaturalist.org/observations/36360499,N,,31.63973,-106.302,,Eling
12/4/2019,https://www.inaturalist.org/observations/36632224,N,,37.26281,-97.4193,,Eling
12/5/2019,https://www.inaturalist.org/observations/36382007,N,,34.12627,-118.21,,Eling
12/5/2019,https://www.inaturalist.org/observations/36385848,N,,36.90242,-76.102,,Eling
12/5/2019,https://www.inaturalist.org/observations/36393017,N,,33.62512,-117.652,,Eling
12/5/2019,https://www.inaturalist.org/observations/36393982,N,,37.28766,-122.077,,Eling
12/5/2019,https://www.inaturalist.org/observations/36397166,N,,32.95527,-105.872,,Eling
12/5/2019,https://www.inaturalist.org/observations/36398916,N,,33.36494,-111.99,,Eling
12/5/2019,https://www.inaturalist.org/observations/36399580,N,,33.81422,-118.088,,Eling
12/5/2019,https://www.inaturalist.org/observations/36399581,N,,33.81422,-118.088,,Eling
12/5/2019,https://www.inaturalist.org/observations/36651964,N,,41.49908,-71.2532,,Eling
12/6/2019,https://www.inaturalist.org/observations/36411517,Y,BLJA,43.07086,-72.6551,very cool,Eling
12/6/2019,https://www.inaturalist.org/observations/36448904,Y,EUST,38.91225,-92.2747,,Eling
12/6/2019,https://www.inaturalist.org/observations/36426452,N,,44.96476,-123.259,,Eling
12/6/2019,https://www.inaturalist.org/observations/128806392,N,,18.82934,-101.904,,JW
12/7/2019,https://www.inaturalist.org/observations/36456586,N,,32.27994,-111.026,,Eling
12/8/2019,https://www.inaturalist.org/observations/36464895,N,,35.90269,-83.7934,,Eling
12/8/2019,https://www.inaturalist.org/observations/36468389,N,,32.74032,-97.3655,,Eling
12/8/2019,https://www.inaturalist.org/observations/36480018,N,,33.78287,-118.345,,Eling
12/8/2019,https://www.inaturalist.org/observations/36480405,N,,31.97998,-97.256,,Eling
12/8/2019,https://www.inaturalist.org/observations/36484985,N,,45.36499,-75.7527,,Eling
12/8/2019,https://www.inaturalist.org/observations/36517867,N,,39.48173,-76.6885,,Eling
12/8/2019,https://www.inaturalist.org/observations/36523057,N,,44.57505,-123.294,,Eling
12/8/2019,https://www.inaturalist.org/observations/36903785,N,,20.79865,-100.455,,Eling
12/8/2019,https://www.inaturalist.org/observations/37001587,N,,16.16874,-96.5034,,Eling
12/8/2019,https://www.inaturalist.org/observations/37427221,N,,37.38947,-122.173,,Eling
12/8/2019,https://www.inaturalist.org/observations/40687505,NA,,41.75548,-70.957,,Eling
12/9/2019,https://www.inaturalist.org/observations/36516860,N,,37.31609,-122.178,,Eling
12/9/2019,https://www.inaturalist.org/observations/36522850,N,,28.09919,-81.9338,,Eling
12/10/2019,https://www.inaturalist.org/observations/36533795,N,,32.84094,-96.9429,,Eling
12/10/2019,https://www.inaturalist.org/observations/36543560,N,,30.01139,-98.6806,,Eling
12/10/2019,https://www.inaturalist.org/observations/37236851,N,,40.00248,-107.837,,Eling
12/11/2019,https://www.inaturalist.org/observations/36566279,N,,46.41483,-117.071,,Eling
12/11/2019,https://www.inaturalist.org/observations/36566310,N,,46.41102,-117.081,,Eling
12/11/2019,https://www.inaturalist.org/observations/36566554,N,,43.15961,-79.2159,,Eling
12/11/2019,https://www.inaturalist.org/observations/36572795,N,,33.81448,-118.086,,Eling
12/11/2019,https://www.inaturalist.org/observations/36573504,N,,33.66648,-116.41,,Eling
12/11/2019,https://www.inaturalist.org/observations/36601331,N,,42.27763,-85.1323,,Eling
12/11/2019,https://www.inaturalist.org/observations/36630599,NA,,40.58865,-74.2614,,Eling
12/12/2019,https://www.inaturalist.org/observations/36592489,N,,38.78294,-77.3675,,Eling
12/12/2019,https://www.inaturalist.org/observations/36596614,N,,34.01454,-116.626,,Eling
12/12/2019,https://www.inaturalist.org/observations/36601330,N,,42.27763,-85.1323,,Eling
12/12/2019,https://www.inaturalist.org/observations/36602925,N,,38.51559,-122.753,,Eling
12/12/2019,https://www.inaturalist.org/observations/36606185,N,,35.72062,-78.6878,,Eling
12/12/2019,https://www.inaturalist.org/observations/36620676,N,,38.04112,-122.8,,Eling
12/12/2019,https://www.inaturalist.org/observations/36662816,N,,34.03301,-118.314,,Eling
12/12/2019,https://www.inaturalist.org/observations/36732947,N,,25.36787,-100.951,,Eling
12/12/2019,https://www.inaturalist.org/observations/40689673,N,,24.628,-82.8709,,Eling
12/12/2019,https://www.inaturalist.org/observations/47124339,N,,44.44948,-92.2667,,JW
12/12/2019,https://www.inaturalist.org/observations/56529115,N,,34.61002,-112.316,,JW
12/13/2019,https://www.inaturalist.org/observations/36631909,Y,WWDO,31.90425,-110.214,,Eling
12/13/2019,https://www.inaturalist.org/observations/36619424,N,,46.14605,-60.1692,,Eling
12/13/2019,https://www.inaturalist.org/observations/36652542,N,,40.89896,-73.913,,Eling
12/14/2019,https://www.inaturalist.org/observations/36644423,N,,47.56151,-52.7126,,Eling
12/14/2019,https://www.inaturalist.org/observations/36647975,N,,30.58284,-97.8823,,Eling
12/14/2019,https://www.inaturalist.org/observations/36661524,N,,40.7431,-111.806,,Eling
12/14/2019,https://www.inaturalist.org/observations/36663486,N,,48.11704,-122.76,,Eling
12/14/2019,https://www.inaturalist.org/observations/36684176,N,,27.9005,-97.6758,,Eling
12/14/2019,https://www.inaturalist.org/observations/36741055,N,,20.99999,-101.261,,Eling
12/14/2019,https://www.inaturalist.org/observations/37107978,N,,35.81742,-81.1804,,Eling
12/14/2019,https://www.inaturalist.org/observations/67261129,N,,46.87163,-114.125,,JW
12/15/2019,https://www.inaturalist.org/observations/36680437,N,,48.81568,-88.5511,,Eling
12/15/2019,https://www.inaturalist.org/observations/36685899,N,,32.98376,-97.1196,,Eling
12/15/2019,https://www.inaturalist.org/observations/36700932,N,,28.2611,-105.48,,Eling
12/15/2019,https://www.inaturalist.org/observations/36713206,N,,35.13087,-106.685,,Eling
12/15/2019,https://www.inaturalist.org/observations/36740179,N,,20.79865,-100.455,,Eling
12/15/2019,https://www.inaturalist.org/observations/36741427,N,,42.33102,-82.0035,,Eling
12/15/2019,https://www.inaturalist.org/observations/36743231,N,,19.70023,-101.193,,Eling
12/15/2019,https://www.inaturalist.org/observations/41403998,N,,32.80368,-117.18,,Eling
12/15/2019,https://www.inaturalist.org/observations/125088194,N,,34.03645,-118.058,,JW
12/16/2019,https://www.inaturalist.org/observations/36711258,N,,43.67495,-79.3762,,Eling
12/16/2019,https://www.inaturalist.org/observations/36712006,N,,41.3322,-94.0084,,Eling
12/16/2019,https://www.inaturalist.org/observations/36727696,N,,29.35275,-98.134,,Eling
12/17/2019,https://www.inaturalist.org/observations/36735037,N,,33.72738,-117.943,,Eling
12/17/2019,https://www.inaturalist.org/observations/36743772,N,,35.795,-118.704,,Eling
12/17/2019,https://www.inaturalist.org/observations/36801526,N,,37.29777,-121.931,,Eling
12/17/2019,https://www.inaturalist.org/observations/37727980,N,,49.18908,-123.983,,Eling
12/17/2019,https://www.inaturalist.org/observations/52769967,N,,45.53694,-73.5107,,JW
12/17/2019,https://www.inaturalist.org/observations/36768878,NA,,38.55164,-121.628,,Eling
12/18/2019,https://www.inaturalist.org/observations/36756967,N,,43.07068,-72.6553,,Eling
12/18/2019,https://www.inaturalist.org/observations/36775001,N,,32.88646,-97.2817,,Eling
12/18/2019,https://www.inaturalist.org/observations/37728684,N,,43.21881,-79.7383,,Eling
12/18/2019,https://www.inaturalist.org/observations/37728685,N,,43.21881,-79.7383,,Eling
12/20/2019,https://www.inaturalist.org/observations/36799242,N,,44.58324,-79.8592,,Eling
12/21/2019,https://www.inaturalist.org/observations/36833336,N,,29.43441,-107.396,,Eling
12/21/2019,https://www.inaturalist.org/observations/36833646,N,,44.91143,-93.1245,,Eling
12/21/2019,https://www.inaturalist.org/observations/36956169,N,,46.14266,-123.876,,Eling
12/21/2019,https://www.inaturalist.org/observations/37021528,N,,34.42518,-118.413,,Eling
12/21/2019,https://www.inaturalist.org/observations/37046936,N,,33.28129,-96.7869,,Eling
12/21/2019,https://www.inaturalist.org/observations/37196614,N,,35.02972,-106.669,,Eling
12/21/2019,https://www.inaturalist.org/observations/37628269,N,,37.16222,-121.899,,Eling
12/22/2019,https://www.inaturalist.org/observations/36856661,N,,39.36644,-84.5686,,Eling
12/22/2019,https://www.inaturalist.org/observations/36858028,N,,39.19506,-77.1051,,Eling
12/22/2019,https://www.inaturalist.org/observations/36866743,N,,40.47707,-74.5251,,Eling
12/22/2019,https://www.inaturalist.org/observations/36868194,N,,39.45511,-76.5185,,Eling
12/22/2019,https://www.inaturalist.org/observations/36884629,N,,43.69172,-116.674,,Eling
12/22/2019,https://www.inaturalist.org/observations/36943648,N,,43.56275,-116.114,,Eling
12/22/2019,https://www.inaturalist.org/observations/37021025,N,,33.87464,-118.293,,Eling
12/23/2019,https://www.inaturalist.org/observations/36888155,N,,31.44417,-94.6928,,Eling
12/23/2019,https://www.inaturalist.org/observations/36890012,N,,32.27534,-111.021,,Eling
12/23/2019,https://www.inaturalist.org/observations/36890859,N,,37.91083,-122.277,,Eling
12/23/2019,https://www.inaturalist.org/observations/36898636,N,,40.41916,-74.172,,Eling
12/23/2019,https://www.inaturalist.org/observations/36966176,N,,41.7444,-70.4251,,Eling
12/24/2019,https://www.inaturalist.org/observations/36916111,N,,32.96065,-116.97,,Eling
12/24/2019,https://www.inaturalist.org/observations/36924249,N,,33.89631,-78.5751,,Eling
12/24/2019,https://www.inaturalist.org/observations/36926406,N,,43.72748,-80.1914,,Eling
12/24/2019,https://www.inaturalist.org/observations/36930163,N,,38.51559,-122.753,,Eling
12/24/2019,https://www.inaturalist.org/observations/36959616,N,,39.54203,-120.881,,Eling
12/24/2019,https://www.inaturalist.org/observations/37928388,N,,32.77658,-117.186,,Eling
12/24/2019,https://www.inaturalist.org/observations/39243606,N,,48.12129,-122.767,,Eling
12/24/2019,https://www.inaturalist.org/observations/37106927,NA,,35.76039,-120.836,,Eling
12/25/2019,https://www.inaturalist.org/observations/67593477,Y,avian,41.22372,-73.0588,,JW
12/25/2019,https://www.inaturalist.org/observations/36986708,Y,NOMO,35.08212,-81.6818,,Eling
12/25/2019,https://www.inaturalist.org/observations/36943692,N,,43.71905,-116.258,,Eling
12/25/2019,https://www.inaturalist.org/observations/36949603,N,,40.76476,-111.864,,Eling
12/25/2019,https://www.inaturalist.org/observations/36956411,N,,20.72487,-104.002,,Eling
12/25/2019,https://www.inaturalist.org/observations/36996890,N,,35.08178,-81.6818,,Eling
12/25/2019,https://www.inaturalist.org/observations/37000638,N,,45.40243,-75.6734,,Eling
12/26/2019,https://www.inaturalist.org/observations/62256641,Y,small avian,-26.4822,-49.0735,,JW
12/26/2019,https://www.inaturalist.org/observations/36977830,N,,38.93315,-77.0514,,Eling
